Date,Site ID,POC,Daily Mean PM10 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,Site Latitude,Site Longitude,Dominant Source,Elevation (m),Measurement Scale,Measurement Scale Definition,Monitor Type,Monitoring Agency,Monitoring Objective,NAAQS Primary Monitor?,Networks,Probe Height (m),QA Primary Monitor?
2023-12-15,010736002,3,11,Micrograms/cubic meter (25 C),10,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-12-16,010736002,3,10,Micrograms/cubic meter (25 C),9,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-12-17,010736002,3,9,Micrograms/cubic meter (25 C),8,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-12-18,010736002,3,15,Micrograms/cubic meter (25 C),14,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-12-19,010736002,3,9,Micrograms/cubic meter (25 C),8,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-12-20,010736002,3,13,Micrograms/cubic meter (25 C),12,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-12-21,010736002,3,19,Micrograms/cubic meter (25 C),18,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-12-22,010736002,3,21,Micrograms/cubic meter (25 C),19,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-12-23,010736002,3,20,Micrograms/cubic meter (25 C),19,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-12-24,010736002,3,11,Micrograms/cubic meter (25 C),10,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-12-25,010736002,3,5,Micrograms/cubic meter (25 C),5,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-12-26,010736002,3,13,Micrograms/cubic meter (25 C),12,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-12-27,010736002,3,11,Micrograms/cubic meter (25 C),10,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-12-28,010736002,3,12,Micrograms/cubic meter (25 C),11,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-12-29,010736002,3,8,Micrograms/cubic meter (25 C),7,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-12-30,010736002,3,9,Micrograms/cubic meter (25 C),8,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2023-12-31,010736002,3,20,Micrograms/cubic meter (25 C),19,Tarrant Elementary School,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.578333,-86.773889,AREA,173,NEIGHBORHOOD,500 M TO 4KM,SLAMS,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,Y,,5,
2022-01-01,010736004,1,13,Micrograms/cubic meter (25 C),12,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-01-02,010736004,1,6,Micrograms/cubic meter (25 C),6,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-01-03,010736004,1,6,Micrograms/cubic meter (25 C),6,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-01-04,010736004,1,8,Micrograms/cubic meter (25 C),7,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-01-05,010736004,1,20,Micrograms/cubic meter (25 C),19,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-01-06,010736004,1,13,Micrograms/cubic meter (25 C),12,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-01-07,010736004,1,11,Micrograms/cubic meter (25 C),10,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-01-08,010736004,1,10,Micrograms/cubic meter (25 C),9,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-01-09,010736004,1,9,Micrograms/cubic meter (25 C),8,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-01-10,010736004,1,7,Micrograms/cubic meter (25 C),6,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-01-11,010736004,1,14,Micrograms/cubic meter (25 C),13,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-01-12,010736004,1,31,Micrograms/cubic meter (25 C),29,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-01-13,010736004,1,22,Micrograms/cubic meter (25 C),20,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-01-14,010736004,1,27,Micrograms/cubic meter (25 C),25,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-01-15,010736004,1,17,Micrograms/cubic meter (25 C),16,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-01-16,010736004,1,6,Micrograms/cubic meter (25 C),6,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-01-17,010736004,1,9,Micrograms/cubic meter (25 C),8,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-01-18,010736004,1,19,Micrograms/cubic meter (25 C),18,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-01-19,010736004,1,12,Micrograms/cubic meter (25 C),11,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-01-20,010736004,1,6,Micrograms/cubic meter (25 C),6,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-01-21,010736004,1,7,Micrograms/cubic meter (25 C),6,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-01-22,010736004,1,8,Micrograms/cubic meter (25 C),7,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-01-23,010736004,1,13,Micrograms/cubic meter (25 C),12,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-01-24,010736004,1,29,Micrograms/cubic meter (25 C),27,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-01-25,010736004,1,21,Micrograms/cubic meter (25 C),19,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-01-26,010736004,1,10,Micrograms/cubic meter (25 C),9,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-01-27,010736004,1,28,Micrograms/cubic meter (25 C),26,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-01-28,010736004,1,22,Micrograms/cubic meter (25 C),20,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-01-29,010736004,1,8,Micrograms/cubic meter (25 C),7,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-01-30,010736004,1,14,Micrograms/cubic meter (25 C),13,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-01-31,010736004,1,74,Micrograms/cubic meter (25 C),60,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-02-01,010736004,1,31,Micrograms/cubic meter (25 C),29,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-02-02,010736004,1,14,Micrograms/cubic meter (25 C),13,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-02-03,010736004,1,7,Micrograms/cubic meter (25 C),6,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-02-04,010736004,1,5,Micrograms/cubic meter (25 C),5,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-02-05,010736004,1,8,Micrograms/cubic meter (25 C),7,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-02-06,010736004,1,13,Micrograms/cubic meter (25 C),12,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-02-07,010736004,1,28,Micrograms/cubic meter (25 C),26,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-02-10,010736004,1,52,Micrograms/cubic meter (25 C),48,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-02-11,010736004,1,30,Micrograms/cubic meter (25 C),28,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-02-12,010736004,1,12,Micrograms/cubic meter (25 C),11,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-02-13,010736004,1,7,Micrograms/cubic meter (25 C),6,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-02-14,010736004,1,34,Micrograms/cubic meter (25 C),31,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-02-15,010736004,1,47,Micrograms/cubic meter (25 C),44,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-02-16,010736004,1,24,Micrograms/cubic meter (25 C),22,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-02-17,010736004,1,26,Micrograms/cubic meter (25 C),24,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
2022-02-18,010736004,1,7,Micrograms/cubic meter (25 C),6,Sloss Shuttlesworth,1,100,81102,PM10 Total 0-10um STP,208,Thermo Scientific 1405-DF Dichotomous TEOM FDMS - FDMS Gravimetric,13820,"Birmingham-Hoover, AL",33.565278,-86.796389,POINT,179,NEIGHBORHOOD,500 M TO 4KM,,"Jefferson County, AL  Department Of Health",POPULATION EXPOSURE,,,5,
